frame_id,video_id,synthetic_class,variant,image_path
003-001_18319,003-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_18319.png
003-001_18319,003-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_18319.png
003-001_18505,003-001,2,clean,data/e05_synthetic/clean/003-001_18505.png
003-001_18505,003-001,2,pattern_noise,data/e05_synthetic/pattern_noise/003-001_18505.png
003-001_18505,003-001,2,color_shift,data/e05_synthetic/color_shift/003-001_18505.png
003-001_18505,003-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_18505.png
003-001_18505,003-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_18505.png
003-001_18565,003-001,2,clean,data/e05_synthetic/clean/003-001_18565.png
003-001_18565,003-001,2,pattern_noise,data/e05_synthetic/pattern_noise/003-001_18565.png
003-001_18565,003-001,2,color_shift,data/e05_synthetic/color_shift/003-001_18565.png
003-001_18565,003-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_18565.png
003-001_18565,003-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_18565.png
003-001_19279,003-001,2,clean,data/e05_synthetic/clean/003-001_19279.png
003-001_19279,003-001,2,pattern_noise,data/e05_synthetic/pattern_noise/003-001_19279.png
003-001_19279,003-001,2,color_shift,data/e05_synthetic/color_shift/003-001_19279.png
003-001_19279,003-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_19279.png
003-001_19279,003-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_19279.png
003-001_19302,003-001,1,clean,data/e05_synthetic/clean/003-001_19302.png
003-001_19302,003-001,1,pattern_noise,data/e05_synthetic/pattern_noise/003-001_19302.png
003-001_19302,003-001,1,color_shift,data/e05_synthetic/color_shift/003-001_19302.png
003-001_19302,003-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_19302.png
003-001_19302,003-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_19302.png
003-001_19502,003-001,0,clean,data/e05_synthetic/clean/003-001_19502.png
003-001_19502,003-001,0,pattern_noise,data/e05_synthetic/pattern_noise/003-001_19502.png
003-001_19502,003-001,0,color_shift,data/e05_synthetic/color_shift/003-001_19502.png
003-001_19502,003-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_19502.png
003-001_19502,003-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_19502.png
003-001_19655,003-001,1,clean,data/e05_synthetic/clean/003-001_19655.png
003-001_19655,003-001,1,pattern_noise,data/e05_synthetic/pattern_noise/003-001_19655.png
003-001_19655,003-001,1,color_shift,data/e05_synthetic/color_shift/003-001_19655.png
003-001_19655,003-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_19655.png
003-001_19655,003-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_19655.png
003-001_19868,003-001,3,clean,data/e05_synthetic/clean/003-001_19868.png
003-001_19868,003-001,3,pattern_noise,data/e05_synthetic/pattern_noise/003-001_19868.png
003-001_19868,003-001,3,color_shift,data/e05_synthetic/color_shift/003-001_19868.png
003-001_19868,003-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_19868.png
003-001_19868,003-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_19868.png
003-001_19875,003-001,1,clean,data/e05_synthetic/clean/003-001_19875.png
003-001_19875,003-001,1,pattern_noise,data/e05_synthetic/pattern_noise/003-001_19875.png
003-001_19875,003-001,1,color_shift,data/e05_synthetic/color_shift/003-001_19875.png
003-001_19875,003-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_19875.png
003-001_19875,003-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_19875.png
003-001_19938,003-001,0,clean,data/e05_synthetic/clean/003-001_19938.png
003-001_19938,003-001,0,pattern_noise,data/e05_synthetic/pattern_noise/003-001_19938.png
003-001_19938,003-001,0,color_shift,data/e05_synthetic/color_shift/003-001_19938.png
003-001_19938,003-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_19938.png
003-001_19938,003-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_19938.png
003-001_20182,003-001,2,clean,data/e05_synthetic/clean/003-001_20182.png
003-001_20182,003-001,2,pattern_noise,data/e05_synthetic/pattern_noise/003-001_20182.png
003-001_20182,003-001,2,color_shift,data/e05_synthetic/color_shift/003-001_20182.png
003-001_20182,003-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_20182.png
003-001_20182,003-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_20182.png
003-001_20227,003-001,2,clean,data/e05_synthetic/clean/003-001_20227.png
003-001_20227,003-001,2,pattern_noise,data/e05_synthetic/pattern_noise/003-001_20227.png
003-001_20227,003-001,2,color_shift,data/e05_synthetic/color_shift/003-001_20227.png
003-001_20227,003-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_20227.png
003-001_20227,003-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_20227.png
003-001_20241,003-001,3,clean,data/e05_synthetic/clean/003-001_20241.png
003-001_20241,003-001,3,pattern_noise,data/e05_synthetic/pattern_noise/003-001_20241.png
003-001_20241,003-001,3,color_shift,data/e05_synthetic/color_shift/003-001_20241.png
003-001_20241,003-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_20241.png
003-001_20241,003-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_20241.png
003-001_20295,003-001,2,clean,data/e05_synthetic/clean/003-001_20295.png
003-001_20295,003-001,2,pattern_noise,data/e05_synthetic/pattern_noise/003-001_20295.png
003-001_20295,003-001,2,color_shift,data/e05_synthetic/color_shift/003-001_20295.png
003-001_20295,003-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_20295.png
003-001_20295,003-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_20295.png
003-001_20346,003-001,3,clean,data/e05_synthetic/clean/003-001_20346.png
003-001_20346,003-001,3,pattern_noise,data/e05_synthetic/pattern_noise/003-001_20346.png
003-001_20346,003-001,3,color_shift,data/e05_synthetic/color_shift/003-001_20346.png
003-001_20346,003-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_20346.png
003-001_20346,003-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_20346.png
003-001_20475,003-001,3,clean,data/e05_synthetic/clean/003-001_20475.png
003-001_20475,003-001,3,pattern_noise,data/e05_synthetic/pattern_noise/003-001_20475.png
003-001_20475,003-001,3,color_shift,data/e05_synthetic/color_shift/003-001_20475.png
003-001_20475,003-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_20475.png
003-001_20475,003-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_20475.png
003-001_20538,003-001,1,clean,data/e05_synthetic/clean/003-001_20538.png
003-001_20538,003-001,1,pattern_noise,data/e05_synthetic/pattern_noise/003-001_20538.png
003-001_20538,003-001,1,color_shift,data/e05_synthetic/color_shift/003-001_20538.png
003-001_20538,003-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_20538.png
003-001_20538,003-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_20538.png
003-001_20812,003-001,0,clean,data/e05_synthetic/clean/003-001_20812.png
003-001_20812,003-001,0,pattern_noise,data/e05_synthetic/pattern_noise/003-001_20812.png
003-001_20812,003-001,0,color_shift,data/e05_synthetic/color_shift/003-001_20812.png
003-001_20812,003-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_20812.png
003-001_20812,003-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_20812.png
003-001_21018,003-001,1,clean,data/e05_synthetic/clean/003-001_21018.png
003-001_21018,003-001,1,pattern_noise,data/e05_synthetic/pattern_noise/003-001_21018.png
003-001_21018,003-001,1,color_shift,data/e05_synthetic/color_shift/003-001_21018.png
003-001_21018,003-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_21018.png
003-001_21018,003-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_21018.png
003-001_21077,003-001,1,clean,data/e05_synthetic/clean/003-001_21077.png
003-001_21077,003-001,1,pattern_noise,data/e05_synthetic/pattern_noise/003-001_21077.png
003-001_21077,003-001,1,color_shift,data/e05_synthetic/color_shift/003-001_21077.png
003-001_21077,003-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_21077.png
003-001_21077,003-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_21077.png
003-001_21328,003-001,0,clean,data/e05_synthetic/clean/003-001_21328.png
003-001_21328,003-001,0,pattern_noise,data/e05_synthetic/pattern_noise/003-001_21328.png
003-001_21328,003-001,0,color_shift,data/e05_synthetic/color_shift/003-001_21328.png
003-001_21328,003-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_21328.png
003-001_21328,003-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_21328.png
003-001_21506,003-001,0,clean,data/e05_synthetic/clean/003-001_21506.png
003-001_21506,003-001,0,pattern_noise,data/e05_synthetic/pattern_noise/003-001_21506.png
003-001_21506,003-001,0,color_shift,data/e05_synthetic/color_shift/003-001_21506.png
003-001_21506,003-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_21506.png
003-001_21506,003-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_21506.png
003-001_21802,003-001,1,clean,data/e05_synthetic/clean/003-001_21802.png
003-001_21802,003-001,1,pattern_noise,data/e05_synthetic/pattern_noise/003-001_21802.png
003-001_21802,003-001,1,color_shift,data/e05_synthetic/color_shift/003-001_21802.png
003-001_21802,003-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_21802.png
003-001_21802,003-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_21802.png
003-001_21818,003-001,0,clean,data/e05_synthetic/clean/003-001_21818.png
003-001_21818,003-001,0,pattern_noise,data/e05_synthetic/pattern_noise/003-001_21818.png
003-001_21818,003-001,0,color_shift,data/e05_synthetic/color_shift/003-001_21818.png
003-001_21818,003-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_21818.png
003-001_21818,003-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_21818.png
003-001_21908,003-001,2,clean,data/e05_synthetic/clean/003-001_21908.png
003-001_21908,003-001,2,pattern_noise,data/e05_synthetic/pattern_noise/003-001_21908.png
003-001_21908,003-001,2,color_shift,data/e05_synthetic/color_shift/003-001_21908.png
003-001_21908,003-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_21908.png
003-001_21908,003-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_21908.png
003-001_22054,003-001,0,clean,data/e05_synthetic/clean/003-001_22054.png
003-001_22054,003-001,0,pattern_noise,data/e05_synthetic/pattern_noise/003-001_22054.png
003-001_22054,003-001,0,color_shift,data/e05_synthetic/color_shift/003-001_22054.png
003-001_22054,003-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_22054.png
003-001_22054,003-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_22054.png
003-001_22139,003-001,2,clean,data/e05_synthetic/clean/003-001_22139.png
003-001_22139,003-001,2,pattern_noise,data/e05_synthetic/pattern_noise/003-001_22139.png
003-001_22139,003-001,2,color_shift,data/e05_synthetic/color_shift/003-001_22139.png
003-001_22139,003-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_22139.png
003-001_22139,003-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_22139.png
003-001_23264,003-001,2,clean,data/e05_synthetic/clean/003-001_23264.png
003-001_23264,003-001,2,pattern_noise,data/e05_synthetic/pattern_noise/003-001_23264.png
003-001_23264,003-001,2,color_shift,data/e05_synthetic/color_shift/003-001_23264.png
003-001_23264,003-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_23264.png
003-001_23264,003-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_23264.png
003-001_23357,003-001,0,clean,data/e05_synthetic/clean/003-001_23357.png
003-001_23357,003-001,0,pattern_noise,data/e05_synthetic/pattern_noise/003-001_23357.png
003-001_23357,003-001,0,color_shift,data/e05_synthetic/color_shift/003-001_23357.png
003-001_23357,003-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_23357.png
003-001_23357,003-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_23357.png
003-001_23444,003-001,2,clean,data/e05_synthetic/clean/003-001_23444.png
003-001_23444,003-001,2,pattern_noise,data/e05_synthetic/pattern_noise/003-001_23444.png
003-001_23444,003-001,2,color_shift,data/e05_synthetic/color_shift/003-001_23444.png
003-001_23444,003-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_23444.png
003-001_23444,003-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_23444.png
003-001_23477,003-001,2,clean,data/e05_synthetic/clean/003-001_23477.png
003-001_23477,003-001,2,pattern_noise,data/e05_synthetic/pattern_noise/003-001_23477.png
003-001_23477,003-001,2,color_shift,data/e05_synthetic/color_shift/003-001_23477.png
003-001_23477,003-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_23477.png
003-001_23477,003-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_23477.png
003-001_23499,003-001,3,clean,data/e05_synthetic/clean/003-001_23499.png
003-001_23499,003-001,3,pattern_noise,data/e05_synthetic/pattern_noise/003-001_23499.png
003-001_23499,003-001,3,color_shift,data/e05_synthetic/color_shift/003-001_23499.png
003-001_23499,003-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_23499.png
003-001_23499,003-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_23499.png
003-001_23897,003-001,0,clean,data/e05_synthetic/clean/003-001_23897.png
003-001_23897,003-001,0,pattern_noise,data/e05_synthetic/pattern_noise/003-001_23897.png
003-001_23897,003-001,0,color_shift,data/e05_synthetic/color_shift/003-001_23897.png
003-001_23897,003-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_23897.png
003-001_23897,003-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_23897.png
003-001_23939,003-001,1,clean,data/e05_synthetic/clean/003-001_23939.png
003-001_23939,003-001,1,pattern_noise,data/e05_synthetic/pattern_noise/003-001_23939.png
003-001_23939,003-001,1,color_shift,data/e05_synthetic/color_shift/003-001_23939.png
003-001_23939,003-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_23939.png
003-001_23939,003-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_23939.png
003-001_24290,003-001,3,clean,data/e05_synthetic/clean/003-001_24290.png
003-001_24290,003-001,3,pattern_noise,data/e05_synthetic/pattern_noise/003-001_24290.png
003-001_24290,003-001,3,color_shift,data/e05_synthetic/color_shift/003-001_24290.png
003-001_24290,003-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_24290.png
003-001_24290,003-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_24290.png
003-001_24396,003-001,1,clean,data/e05_synthetic/clean/003-001_24396.png
003-001_24396,003-001,1,pattern_noise,data/e05_synthetic/pattern_noise/003-001_24396.png
003-001_24396,003-001,1,color_shift,data/e05_synthetic/color_shift/003-001_24396.png
003-001_24396,003-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_24396.png
003-001_24396,003-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_24396.png
003-001_24463,003-001,3,clean,data/e05_synthetic/clean/003-001_24463.png
003-001_24463,003-001,3,pattern_noise,data/e05_synthetic/pattern_noise/003-001_24463.png
003-001_24463,003-001,3,color_shift,data/e05_synthetic/color_shift/003-001_24463.png
003-001_24463,003-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_24463.png
003-001_24463,003-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_24463.png
003-001_24503,003-001,1,clean,data/e05_synthetic/clean/003-001_24503.png
003-001_24503,003-001,1,pattern_noise,data/e05_synthetic/pattern_noise/003-001_24503.png
003-001_24503,003-001,1,color_shift,data/e05_synthetic/color_shift/003-001_24503.png
003-001_24503,003-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_24503.png
003-001_24503,003-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_24503.png
003-001_24955,003-001,0,clean,data/e05_synthetic/clean/003-001_24955.png
003-001_24955,003-001,0,pattern_noise,data/e05_synthetic/pattern_noise/003-001_24955.png
003-001_24955,003-001,0,color_shift,data/e05_synthetic/color_shift/003-001_24955.png
003-001_24955,003-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_24955.png
003-001_24955,003-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_24955.png
003-001_25057,003-001,3,clean,data/e05_synthetic/clean/003-001_25057.png
003-001_25057,003-001,3,pattern_noise,data/e05_synthetic/pattern_noise/003-001_25057.png
003-001_25057,003-001,3,color_shift,data/e05_synthetic/color_shift/003-001_25057.png
003-001_25057,003-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_25057.png
003-001_25057,003-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_25057.png
003-001_25172,003-001,2,clean,data/e05_synthetic/clean/003-001_25172.png
003-001_25172,003-001,2,pattern_noise,data/e05_synthetic/pattern_noise/003-001_25172.png
